"year","month","precipitation_sum","temperature_2m_mean...C.","soil_temperature_0_to_7cm_mean...C.","wind_speed_10m_mean..km.h.","relative_humidity_2m_mean....","dew_point_2m_mean...C.","sunshine_duration..s.","precipitation_sum_baseline","temperature_2m_mean...C._baseline","soil_temperature_0_to_7cm_mean...C._baseline","wind_speed_10m_mean..km.h._baseline","relative_humidity_2m_mean...._baseline","dew_point_2m_mean...C._baseline","sunshine_duration..s._baseline","precipitation_sum_anomaly","temperature_2m_mean...C._anomaly","soil_temperature_0_to_7cm_mean...C._anomaly","wind_speed_10m_mean..km.h._anomaly","relative_humidity_2m_mean...._anomaly","dew_point_2m_mean...C._anomaly","sunshine_duration..s._anomaly"
2022,1,67.3,5.63225806451613,5.19677419354839,33.3709677419355,86.3548387096774,3.43870967741935,11275.8990322581,88.65,4.9994623655914,5.44677419354839,32.8064516129032,84.7956989247312,2.58978494623656,10904.6162903226,-21.35,0.632795698924732,-0.249999999999996,0.564516129032285,1.55913978494621,0.848924731182792,371.282741935518
2022,2,143.5,6.00714285714286,5.48571428571429,40.9892857142857,81.2857142857143,2.96785714285714,16534.6489285714,90.2333333333333,5.12040229885057,5.15896962233169,32.7870279146141,83.2323481116585,2.42875615763547,15415.1050184729,53.2666666666667,0.886740558292285,0.326744663382598,8.20225779967159,-1.94663382594416,0.539100985221673,1119.5439100985
2022,3,35.7,5.66129032258065,5.93870967741935,21.6870967741935,78.3870967741936,2.08709677419355,30695.5993548387,48.1666666666667,5.9741935483871,5.77688172043011,26.2672043010753,81.0967741935484,2.86827956989247,27835.6644086021,-12.4666666666667,-0.312903225806447,0.161827956989242,-4.58010752688177,-2.7096774193548,-0.781182795698923,2859.93494623657
2022,4,52.4,7.63666666666667,7.72666666666667,29.11,77.1666666666667,3.78666666666667,36773.2836666667,44.6166666666667,7.91888888888889,7.97,25.5994444444445,79.1666666666667,4.43111111111111,36561.5592777778,7.78333333333333,-0.282222222222218,-0.243333333333331,3.51055555555553,-1.99999999999996,-0.644444444444443,211.724388888913
2022,5,68.2,11.6548387096774,11.6774193548387,23.0096774193548,80.9354838709677,8.41935483870968,41198.7241935484,66.5166666666667,11.3086021505377,11.1951612903226,23.6591397849462,82.1397849462366,8.28817204301076,41772.1284946237,1.68333333333334,0.346236559139747,0.482258064516127,-0.649462365591432,-1.20430107526887,0.131182795698924,-573.404301075258
2022,6,61.1,14.9433333333333,15.2733333333333,21.3233333333333,82.2666666666667,11.8933333333333,44621.51,68.7666666666667,14.97,14.8805555555556,22.0672222222222,83.2166666666667,12.0788888888889,43975.0287777778,-7.66666666666666,-0.026666666666701,0.392777777777733,-0.743888888888918,-0.949999999999989,-0.185555555555583,646.481222222232
2022,7,81,17.0645161290323,17.7774193548387,25.3096774193548,77.5161290322581,13.0032258064516,40628.7874193548,100.65,17.1548387096774,17.95,24.2752688172043,80.3172043010753,13.6639784946236,41840.1964516129,-19.65,-0.0903225806451182,-0.1725806451613,1.03440860215051,-2.80107526881716,-0.66075268817205,-1211.4090322581
2022,8,4.7,18.9354838709677,19.2096774193548,20.0387096774194,78.6451612903226,15.0612903225806,43929.56,75.7833333333333,18.2763440860215,19.1327956989247,23.1376344086021,78.8924731182796,14.4779569892473,40774.6396236559,-71.0833333333333,0.659139784946216,0.0768817204300696,-3.09892473118275,-0.247311827956963,0.5833333333333,3154.92037634408
2022,9,164.5,15.5833333333333,17.34,25.81,74.8333333333333,11.0433333333333,29594.87,91.8,16.7025757575757,18.0122727272727,24.9336868686869,78.369696969697,12.8233838383838,32037.452010101,72.7,-1.11924242424243,-0.672272727272734,0.876313131313132,-3.53636363636365,-1.78005050505055,-2442.582010101
2022,10,56.7,14.041935483871,14.6838709677419,27.7741935483871,82.7096774193548,11.0677419354839,25384.4929032258,131.8,13.2064516129032,14.641935483871,29.9574193548387,81.2709677419355,9.9767741935484,20498.2663225806,-75.1,0.83548387096776,0.0419354838709403,-2.18322580645162,1.4387096774193,1.0909677419355,4886.22658064516
