plant_ID,leaves_number,petiole_longest_leaf_cm,length_longest_leaf_cm,width_longest_leaf_cm,stem_cm,Cauline_leaves,flowers,plant_length_cm,Sideshoots,Sidebranch,location,season,year,longitude_GMS,latitude_GMS,temperature_C,petiole_length_ratio,aspect_ratio,leaf_to_stem,leaf_plant_length,stem_plant_length,Sideshoot_to_plant_length,flower_to_plnat_length,plant_length_latitude
E409,30,0.137,8.6,0.402,0.64,6,0,3.977,0,0,Brachwitz,Spring,2025,11.88302,51.55293,39.8,0.0159302325581395,0.0467441860465116,13.4375,7.54337440281619,0.160925320593412,0,0,0.0771440148988622
E410,35,0.279,1.425,0.534,1.16,5,15,9.387,2,5,Brachwitz,Spring,2025,11.88301,51.5529,42.2,0.195789473684211,0.374736842105263,1.22844827586207,3.72856077554064,0.123575157132204,0.213060615745179,1.59795461808885,0.182084809971893
E411,18,0.472,1.662,0.471,0.74,6,6,6.643,0,0,Brachwitz,Spring,2025,11.88302,51.55292,38.6,0.283995186522262,0.283393501805054,2.24594594594595,2.70961914797531,0.111395453861207,0,0.903206382658437,0.128857880407162
E412,24,0.196,1.223,0.54,0.82,6,6,4.089,0,0,Brachwitz,Spring,2025,11.88301,51.5529,21.4,0.160261651676206,0.441537203597711,1.49146341463415,5.86940572267058,0.200538028857911,0,1.46735143066764,0.0793165854879163
E413,31,0.778,1.735,0.421,0.59,6,1,6.276,7,0,Brachwitz,Spring,2025,11.883,51.55288,22,0.448414985590778,0.242651296829971,2.9406779661017,4.93945188017846,0.0940089228808158,1.11536010197578,0.159337157425112,0.121739076458968
E414,22,0.404,1.148,0.35,0.53,4,6,3.494,0,2,Brachwitz,Spring,2025,11.88302,51.5529,23,0.35191637630662,0.304878048780488,2.16603773584906,6.29650829994276,0.151688609044076,0,1.71722953634802,0.0677750427231058
E415,24,0.129,1.031,0.368,0.55,5,14,5.316,0,4,Brachwitz,Spring,2025,11.883,51.5529,49,0.125121241513094,0.356935014548982,1.87454545454545,4.51467268623025,0.103461249059443,0,2.63355906696764,0.103117380399551
E416,46,0.37,1.754,0.559,1.36,6,10,10.61,1,6,Brachwitz,Spring,2025,11.88293,51.55287,37.2,0.210946408209806,0.318700114025086,1.28970588235294,4.33553251649387,0.12818096135721,0.0942507068803016,0.942507068803016,0.205808134445279
E417,59,0.686,2.398,0.614,1.4,5,39,16.647,3,5,Brachwitz,Spring,2025,11.88295,51.55288,39,0.286071726438699,0.25604670558799,1.71285714285714,3.5441821349192,0.0840992370997777,0.180212650928095,2.34276446206524,0.322911154527157
E418,26,0.542,2.341,0.734,1.07,5,24,11.912,6,5,Brachwitz,Spring,2025,11.88296,51.5529,44.4,0.231524989320803,0.313541221700128,2.18785046728972,2.18267293485561,0.0898253861652115,0.503693754197448,2.01477501678979,0.231063625906593
E419,32,0.757,1.934,0.559,0.81,4,19,13.511,5,4,Brachwitz,Spring,2025,11.88295,51.5529,41.4,0.391416752843847,0.289038262668046,2.38765432098765,2.36844052993857,0.05995115091407,0.370068832802901,1.40626156465103,0.262080309740092
E420,24,0.863,2.395,0.778,1.11,7,10,11.644,0,7,Brachwitz,Spring,2025,11.88296,51.5529,33.4,0.360334029227557,0.324843423799582,2.15765765765766,2.0611473720371,0.0953280659567159,0,0.858811405015459,0.225865082274712
E421,46,0.804,2.785,0.871,0.72,5,0,4.271,7,0,Brachwitz,Spring,2025,11.88292,51.55288,34.4,0.288689407540395,0.312746858168761,3.86805555555556,10.7703114024819,0.168578787169281,1.63896043081246,0,0.0828469718859548
E422,16,0.528,1.596,0.522,0.72,3,9,6.8,0,3,Brachwitz,Spring,2025,11.88287,51.55286,36.6,0.330827067669173,0.327067669172932,2.21666666666667,2.35294117647059,0.105882352941176,0,1.32352941176471,0.131903448227703
E423,21,0.341,1.347,0.669,0.76,5,6,6.413,0,5,Brachwitz,Spring,2025,11.88295,51.55287,34,0.253155159613957,0.496659242761693,1.77236842105263,3.27459847185405,0.118509278029004,0,0.93559956338687,0.124396566088367
E424,50,0.352,1.978,0.678,1.06,4,7,8.882,1,4,Brachwitz,Spring,2025,11.88295,51.55286,40.4,0.177957532861476,0.342770475227503,1.86603773584906,5.62936275613601,0.119342490430083,0.11258725512272,0.788110785859041,0.172289180464479
E425,24,0.562,3.292,0.992,1.29,5,22,12.131,4,5,Brachwitz,Spring,2025,11.88294,51.5529,25.8,0.170716889428919,0.301336573511543,2.55193798449612,1.97840244002968,0.106339131151595,0.329733740004946,1.8135355700272,0.235311689546078
E426,24,0.706,3.085,1.249,1.2,4,7,12.444,3,4,Brachwitz,Spring,2025,11.8828,51.55297,19,0.228849270664506,0.404862236628849,2.57083333333333,1.92864030858245,0.0964320154291225,0.241080038572806,0.562520090003214,0.241382795210441
E427,28,0.49,1.987,0.706,1.28,5,16,13.115,5,5,Brachwitz,Spring,2025,11.88295,51.5529,27,0.246602918973327,0.355309511826875,1.55234375,2.13495996950057,0.0975981700343119,0.381242851696531,1.2199771254289,0.254398879597462
E428,48,0.21,2.927,0.978,1.52,2,0,5.671,8,2,Brachwitz,Spring,2025,11.88293,51.55292,25.2,0.0717458148274684,0.334130509053639,1.92565789473684,8.46411567624757,0.26803032974784,1.41068594604126,0,0.110003468280749
E429,58,0.373,2.476,0.799,1.11,5,8,6.738,7,5,Brachwitz,Spring,2025,11.88295,51.5529,24.6,0.15064620355412,0.322697899838449,2.23063063063063,8.60789551795785,0.164737310774711,1.0388839418225,1.18729593351143,0.130700697729905
E430,19,0.688,2.172,0.491,0.49,2,2,2.182,2,0,Brachwitz,Spring,2025,11.883,51.55294,32.4,0.316758747697974,0.226058931860037,4.43265306122449,8.70760769935839,0.224564619615032,0.916590284142988,0.916590284142988,0.042325423147545
E431,39,0.09,2.368,0.757,1.28,4,7,5.632,7,4,Brachwitz,Spring,2025,11.88295,51.55291,32.6,0.0380067567567568,0.319679054054054,1.85,6.92471590909091,0.227272727272727,1.24289772727273,1.24289772727273,0.109246985281723
E432,56,1.12,3.096,0.911,1.28,6,0,5.132,5,6,Brachwitz,Spring,2025,11.88312,51.55292,30,0.361757105943152,0.294250645994832,2.41875,10.9119251753702,0.249415432579891,0.974279033515199,0,0.0995481924205263
E433,49,0.854,2.852,0.945,0.99,5,0,4.367,9,5,Brachwitz,Spring,2025,11.88295,51.55291,21.6,0.299438990182328,0.331346423562412,2.88080808080808,11.2205175177467,0.226700251889169,2.06091138081063,0,0.0847090881969611
E434,12,0.314,1.505,0.659,1.05,3,11,14.594,0,3,Brachwitz,Spring,2025,11.8829,51.55306,20.2,0.208637873754153,0.437873754152824,1.43333333333333,0.822255721529396,0.0719473756338221,0,0.753734411401946,0.283086978736083
E435,15,0.864,2.189,0.675,0.99,5,7,10.232,3,1,Brachwitz,Spring,2025,11.88342,51.54702,17.4,0.394700776610324,0.308359981726816,2.21111111111111,1.4659890539484,0.0967552775605942,0.293197810789679,0.684128225175919,0.198498380701736
E436,12,0.729,2.301,0.872,1.39,5,7,10.432,0,5,Brachwitz,Spring,2025,11.8834,51.54703,20.6,0.316818774445893,0.37896566710126,1.65539568345324,1.15030674846626,0.133243865030675,0,0.67101226993865,0.202378294151962
E437,21,0.228,2.757,0.866,1.32,4,11,8.575,5,4,Brachwitz,Spring,2025,11.88245,51.54889,17.2,0.0826985854189336,0.314109539354371,2.08863636363636,2.44897959183673,0.153935860058309,0.583090379008746,1.28279883381924,0.166346937829311
E438,14,0.815,3.658,1.16,1.82,7,13,14.824,4,7,Brachwitz,Spring,2025,11.88259,51.54887,13.6,0.222799343903773,0.317113176599235,2.00989010989011,0.94441446303292,0.12277388019428,0.269832703723691,0.876956287101997,0.287571774124244
E439,33,0.894,3.253,0.969,2.63,4,10,9.473,8,4,Brachwitz,Spring,2025,11.88261,51.54887,13.4,0.274823240086074,0.297878881032893,1.23688212927757,3.48358492557796,0.277631162250607,0.844505436503747,1.05563179562968,0.183767364832634
E440,15,0,1.683,0.559,1.21,4,33,21.94,0,6,Brachwitz,Spring,2025,11.88353,51.54681,18.8,0,0.332144979203803,1.39090909090909,0.683682771194166,0.0551504102096627,0,1.50410209662716,0.425632546417518
E441,13,0,4.632,1.156,0,0,0,4.422,0,0,Brachwitz,Spring,2025,11.88352,51.54678,9.2,0,0.249568221070812,Inf,2.93984622342831,0,0,0,0.0857861538586891
E442,32,0,1.276,0.495,0.48,0,0,7.474,6,0,Brachwitz,Spring,2025,11.88353,51.54686,8.6,0,0.387931034482759,2.65833333333333,4.28150923200428,0.0642226384800642,0.802782981000803,0,0.144994282871934
E443,23,0.246,1.441,0.612,1.14,5,8,8.74,1,5,Brachwitz,Spring,2025,11.88343,51.547,18.6,0.170714781401804,0.42470506592644,1.2640350877193,2.63157894736842,0.130434782608696,0.11441647597254,0.91533180778032,0.169553999262809
E444,16,0.3,2.32,0.963,1.7,7,26,17.029,4,7,Brachwitz,Spring,2025,11.88254,51.54884,15.6,0.129310344827586,0.415086206896552,1.36470588235294,0.939573668447942,0.0998297022725938,0.234893417111985,1.52680721122791,0.33034690984317
E445,29,0.29,1.36,0.535,1.18,9,16,13.811,0,4,Brachwitz,Spring,2025,11.88252,51.54884,15.2,0.213235294117647,0.393382352941176,1.15254237288136,2.09977554123525,0.0854391427123307,0,1.15849685033669,0.267920674839628
E446,10,0.218,1.426,0.377,1.08,6,12,11.207,0,3,Brachwitz,Spring,2025,11.88253,51.54884,12.9,0.152875175315568,0.26437587657784,1.32037037037037,0.892299455697332,0.0963683412153119,0,1.0707593468368,0.217405474109602
E447,12,0.365,0.834,0.313,0.92,4,8,7.997,0,0,Brachwitz,Spring,2025,11.88252,51.54884,14,0.437649880095923,0.375299760191847,0.906521739130435,1.50056271101663,0.115043141177942,0,1.00037514067775,0.15513443173503
E448,21,0.189,1.08,0.43,1.07,5,11,13.78,0,2,Brachwitz,Spring,2025,11.88255,51.54884,12.6,0.175,0.398148148148148,1.00934579439252,1.52394775036284,0.0776487663280116,0,0.798258345428157,0.267319303402366
E449,21,0.576,1.362,0.439,1.07,7,12,13.926,0,3,Brachwitz,Spring,2025,11.88255,51.54884,11.8,0.422907488986784,0.322320117474302,1.27289719626168,1.5079707022835,0.0768346976877783,0,0.861697544161999,0.270151568881084
E450,15,0.458,1.02,0.601,1.23,5,12,15.91,0,5,Brachwitz,Spring,2025,11.90745,51.53686,11.6,0.449019607843137,0.58921568627451,0.829268292682927,0.942803268384664,0.0773098680075424,0,0.754242614707731,0.308711085619108
E451,16,0.586,1.867,0.698,1.48,2,2,6.591,3,1,Brachwitz,Spring,2025,11.88257,51.54886,6.2,0.313872522763792,0.373861810391002,1.26148648648649,2.42755272341071,0.224548626915491,0.455166135639508,0.303444090426339,0.127859277586352
E452,15,0.425,1.311,0.546,0.82,0,0,2.634,2,0,Brachwitz,Spring,2025,11.88256,51.54886,9.6,0.32418001525553,0.416475972540046,1.59878048780488,5.69476082004556,0.311313591495824,0.759301442672741,0,0.0510971532639131
E453,17,0.538,1.613,0.532,1.21,3,10,10.105,0,4,Brachwitz,Spring,2025,11.88257,51.54886,10.2,0.333539987600744,0.329820210787353,1.33305785123967,1.68233547748639,0.119742701632855,0,0.98960910440376,0.196027613413759
E454,9,0.329,1.389,0.395,0.92,4,10,12.252,0,0,Brachwitz,Spring,2025,11.88253,51.54887,10,0.236861051115911,0.284377249820014,1.50978260869565,0.734573947110676,0.0750897812602024,0,0.816193274567418,0.237677372947263
E455,12,0.24,1.065,0.406,1.17,5,11,13.662,0,1,Brachwitz,Spring,2025,11.88255,51.54886,9.2,0.225352112676056,0.381220657276995,0.91025641025641,0.878348704435661,0.0856389986824769,0,0.805152979066022,0.265030109298246
E456,15,0.147,1.1,0.484,1.2,4,11,10.183,0,1,Brachwitz,Spring,2025,11.88256,51.54886,9.6,0.133636363636364,0.44,0.916666666666667,1.47304330747324,0.117843464597859,0,1.08023175881371,0.19754074095916
E457,25,0.313,1.855,0.607,2.08,6,11,9.401,0,6,Brachwitz,Spring,2025,11.88205,51.54906,9.9,0.168733153638814,0.32722371967655,0.891826923076923,2.65929156472716,0.221253058185299,0,1.17008828847995,0.182369959801401
E458,18,0.25,1.203,0.491,1.88,6,17,13.014,0,2,Brachwitz,Spring,2025,11.88202,51.54907,8.8,0.207813798836243,0.408146300914381,0.639893617021277,1.38312586445367,0.144459812509605,0,1.30628553865068,0.252458482762153
E459,17,0.151,0.914,0.326,0.82,4,12,10.409,0,1,Brachwitz,Spring,2025,11.88202,51.54908,7.6,0.165207877461707,0.356673960612691,1.11463414634146,1.63320203669901,0.078777980593717,0,1.15284849649342,0.20192406925594
E460,19,0.182,0.998,0.405,1.22,6,11,10.01,0,1,Brachwitz,Spring,2025,11.88203,51.54907,9.6,0.182364729458918,0.405811623246493,0.818032786885246,1.8981018981019,0.121878121878122,0,1.0989010989011,0.194183910592373
E461,15,0.208,0.901,0.395,0.77,4,5,6.861,0,0,Brachwitz,Spring,2025,11.88202,51.54907,7.6,0.230854605993341,0.438401775804661,1.17012987012987,2.18627022299956,0.112228538113978,0,0.728756740999854,0.133096484572855
E462,19,0.494,0.859,0.422,0.98,4,7,7.551,1,3,Brachwitz,Spring,2025,11.88566,51.54515,20.2,0.575087310826543,0.491268917345751,0.876530612244898,2.51622301681896,0.129784134551715,0.132432790358893,0.92702953251225,0.14649292901466
E463,24,0.453,1.559,0.495,1.42,6,13,13.737,0,3,Brachwitz,Spring,2025,11.88565,51.54516,16.8,0.290570878768441,0.317511225144323,1.09788732394366,1.74710635509937,0.103370459343379,0,0.946349275678824,0.266504168383608
E464,21,0.507,1.414,0.419,1.17,5,10,12.267,0,0,Brachwitz,Spring,2025,11.88565,51.54516,13.8,0.358557284299859,0.296322489391796,1.20854700854701,1.71191000244559,0.0953778429933969,0,0.815195239259803,0.237985486901195
E465,23,0.471,1.947,0.719,1.87,5,20,16.385,1,5,Brachwitz,Spring,2025,11.88564,51.54516,13.8,0.24191063174114,0.369286081150488,1.04117647058824,1.40372291730241,0.114128776319805,0.0610314311870613,1.22062862374123,0.317876595979138
E466,18,0.559,1.415,0.516,1.09,5,7,10.902,0,2,Brachwitz,Spring,2025,11.88569,51.54516,13.6,0.395053003533569,0.364664310954064,1.29816513761468,1.65107319757843,0.0999816547422491,0,0.642084021280499,0.211503854096097
E467,19,0.799,2.222,0.522,1.36,7,9,12.386,0,6,Brachwitz,Spring,2025,11.88568,51.54514,15,0.35958595859586,0.234923492349235,1.63382352941176,1.53398998869692,0.109801388664621,0,0.726626836751171,0.24029423530521
E468,16,1.196,3.016,0.76,1.38,7,4,9.357,0,0,Brachwitz,Spring,2025,11.88567,51.54514,14.8,0.396551724137931,0.251989389920424,2.18550724637681,1.7099497702255,0.147483167681949,0,0.427487442556375,0.181530208279578
E469,18,0.777,3.705,0.708,1.71,10,7,7.395,6,6,Brachwitz,Spring,2025,11.88572,51.54517,14,0.209716599190283,0.191093117408907,2.16666666666667,2.43407707910751,0.231237322515213,0.811359026369168,0.94658553076403,0.143466400440623
E470,26,0.402,1.808,0.627,1.9,6,1,10.653,0,6,Brachwitz,Spring,2025,11.8857,51.54519,12.6,0.222345132743363,0.34679203539823,0.951578947368421,2.44062705341218,0.17835351544166,0,0.093870271285084,0.20667301837475
E471,18,0.317,1.571,0.601,1.14,4,5,7.725,0,4,Brachwitz,Spring,2025,11.88571,51.54519,6.8,0.2017823042648,0.382558879694462,1.3780701754386,2.33009708737864,0.147572815533981,0,0.647249190938511,0.14986849403407
E472,16,0.253,1.098,0.365,0.82,4,4,5.475,0,1,Brachwitz,Spring,2025,11.8857,51.54519,12.8,0.230418943533698,0.332422586520947,1.3390243902439,2.92237442922374,0.149771689497717,0,0.730593607305936,0.106217476354244
E473,15,0.459,1.571,0.534,1.31,4,8,10.811,0,3,Brachwitz,Spring,2025,11.8857,51.54518,12.4,0.292170591979631,0.33991088478676,1.19923664122137,1.38747571917491,0.121172879474609,0,0.739987050226621,0.209738330528674
E474,36,0.901,2.48,0.782,1.64,6,6,10.438,4,0,Brachwitz,Spring,2025,11.88606,51.54516,14.4,0.363306451612903,0.315322580645161,1.51219512195122,3.44893657788848,0.157118221881586,0.383215175320943,0.574822762981414,0.202502038988724
E475,15,1.074,2.845,0.899,1.3,8,0,6.554,1,0,Brachwitz,Spring,2025,11.88607,51.54516,11.2,0.377504393673111,0.315992970123023,2.18846153846154,2.2886786695148,0.198352151357949,0.152578577967653,0,0.127150638391655
E476,31,0.429,1.924,0.794,1.16,7,6,10.015,3,2,Brachwitz,Spring,2025,11.88607,51.54516,11.4,0.222972972972973,0.412681912681913,1.65862068965517,3.09535696455317,0.115826260609086,0.299550673989016,0.599101347978033,0.194295642888682
E477,21,0.499,1.596,0.654,0.96,3,8,6.694,0,0,Brachwitz,Spring,2025,11.88607,51.54517,11.4,0.31265664160401,0.409774436090226,1.6625,3.13713773528533,0.143412010755901,0,1.19510008963251,0.129866678100004
E478,24,0.32,1.36,0.638,0.94,3,5,3.733,0,0,Brachwitz,Spring,2025,11.88604,51.54519,11.6,0.235294117647059,0.469117647058824,1.4468085106383,6.42914545941602,0.251808197160461,0,1.339405304045,0.0724218884439072
E479,34,0.902,2.991,0.996,1.38,6,5,8.88,0,0,Brachwitz,Spring,2025,11.88606,51.54518,11,0.301571380809094,0.332998996990973,2.16739130434783,3.82882882882883,0.155405405405405,0,0.563063063063063,0.17227604986538
E480,24,0.89,2.771,0.847,1.24,5,16,20.526,1,0,Brachwitz,Spring,2025,11.88609,51.54518,11.6,0.321183688199206,0.305665824612053,2.23467741935484,1.16924875767319,0.0604111858131151,0.0487186982363831,0.77949917178213,0.398213761209098
E481,12,0.603,1.793,0.601,0.58,1,1,3.947,0,0,Brachwitz,Spring,2025,11.88604,51.54519,11.8,0.336307863915226,0.335192414947016,3.09137931034483,3.04028375981758,0.146947048391183,0,0.253356979984799,0.0765735852365662
E482,18,0.566,1.797,0.668,0.86,4,5,7.854,0,0,Brachwitz,Spring,2025,11.88609,51.54517,10.6,0.3149693934335,0.371730662214802,2.08953488372093,2.29182582123759,0.109498344792462,0,0.636618283677107,0.152371211502455
E483,24,0.9,2.786,0.853,1.34,0,0,5.394,4,0,Brachwitz,Spring,2025,11.88187,51.54908,20,0.323043790380474,0.306173725771716,2.07910447761194,4.44938820912125,0.24842417500927,0.741564701520208,0,0.104638142911571
E484,28,0.714,2.368,0.712,1.48,0,0,4.323,9,0,Brachwitz,Spring,2025,11.88188,51.54904,17.2,0.30152027027027,0.300675675675676,1.6,6.47698357622022,0.34235484617164,2.08188757807078,0,0.0838618915114617
E485,12,0.253,1.174,0.59,0.64,5,5,4.081,0,0,Brachwitz,Spring,2025,11.88187,51.54907,20.6,0.215502555366269,0.502555366269165,1.834375,2.94045577064445,0.156824307767704,0,1.22518990443519,0.0791672866261215
E486,29,0.586,2.254,0.818,1.78,0,0,7.773,5,0,Brachwitz,Spring,2025,11.88189,51.54906,22.6,0.259982253771074,0.362910381543922,1.26629213483146,3.73086324456452,0.228997812942236,0.643252283545607,0,0.150788394589542
E487,19,0.487,1.26,0.487,0.79,0,0,6.139,2,0,Brachwitz,Spring,2025,11.88187,51.54906,18,0.386507936507937,0.386507936507937,1.59493670886076,3.09496660693924,0.128685453656947,0.325785958625183,0,0.119090435402702
E488,39,0.683,1.712,0.683,0.99,0,0,11.557,6,1,Brachwitz,Spring,2025,11.88186,51.54908,19,0.398948598130841,0.398948598130841,1.72929292929293,3.37457817772778,0.085662369126936,0.519165873496582,0,0.224194107828889
E489,38,0.54,1.934,0.847,1.34,0,0,12.06,6,0,Brachwitz,Spring,2025,11.88188,51.54906,17.8,0.279214064115822,0.437952430196484,1.44328358208955,3.15091210613599,0.111111111111111,0.497512437810945,0,0.233951889714381
E490,41,0.369,2.263,1.023,1.75,8,19,12.9,5,8,Brachwitz,Spring,2025,11.88186,51.54907,17.4,0.163057887759611,0.452054794520548,1.29314285714286,3.17829457364341,0.135658914728682,0.387596899224806,1.47286821705426,0.250246997666495
E491,21,0.358,1.853,0.849,0.79,4,3,4.006,0,0,Brachwitz,Spring,2025,11.8816,51.54923,18,0.193200215866163,0.458175930922828,2.34556962025316,5.24213679480779,0.197204193709436,0,0.748876684972541,0.0777121210151927
E492,24,1.034,3.112,0.99,1.19,5,5,6.291,12,5,Brachwitz,Spring,2025,11.8816,51.54923,20.2,0.332262210796915,0.318123393316195,2.61512605042017,3.81497377205532,0.189159116197743,1.90748688602766,0.794786202511524,0.122038680306185
E493,27,1.035,3.281,0.911,1.61,5,10,6.222,3,5,Brachwitz,Spring,2025,11.88161,51.54923,17.4,0.315452605912831,0.277659250228589,2.03788819875776,4.33944069431051,0.258759241401479,0.482160077145612,1.60720025715204,0.12070015400812
E494,29,0.662,2.521,0.905,1.42,5,25,10.649,3,5,Brachwitz,Spring,2025,11.8816,51.54924,16,0.262594208647362,0.358984529948433,1.77535211267606,2.72326040003756,0.133345854070805,0.281716593107334,2.34763827589445,0.206579185260539
E495,31,0.561,2.494,0.929,1.37,4,12,7.5,3,4,Brachwitz,Spring,2025,11.8816,51.54923,15.4,0.224939855653569,0.372493985565357,1.82043795620438,4.13333333333333,0.182666666666667,0.4,1.6,0.145491988920106
E496,14,0.451,1.634,0.796,1.19,4,10,11.755,1,4,Brachwitz,Spring,2025,11.8816,51.54923,16.6,0.276009791921665,0.487148102815178,1.37310924369748,1.19098256061251,0.101233517652063,0.0850701829008932,0.850701829008932,0.228034443967446
E497,24,0.649,2.433,0.942,1.21,6,11,12.465,1,6,Brachwitz,Spring,2025,11.8816,51.54923,15.6,0.266748869708179,0.387176325524044,2.01074380165289,1.92539109506619,0.0970718010429202,0.0802246289610911,0.882470918572002,0.241807685585216
E498,20,0.784,2.392,0.772,1.02,4,9,7.72,1,1,Brachwitz,Spring,2025,11.88159,51.54923,13.4,0.327759197324415,0.322742474916388,2.34509803921569,2.59067357512953,0.132124352331606,0.129533678756477,1.16580310880829,0.149759753928429
E499,6,1.188,3.233,1.021,1.24,4,5,9.933,0,4,Brachwitz,Spring,2025,11.88159,51.54922,15.6,0.367460562944633,0.31580575317043,2.60725806451613,0.604047115675023,0.124836403906171,0,0.503372596395852,0.192689627505518
E500,33,0.509,2.035,0.848,0.98,3,5,5.457,1,3,Brachwitz,Spring,2025,11.88157,51.54921,13,0.25012285012285,0.416707616707617,2.0765306122449,6.04727872457394,0.179585853032802,0.183250870441635,0.916254352208173,0.105860012209692
E501,35,0.45,2.056,0.953,1.44,5,20,10.363,4,5,Brachwitz,Spring,2025,11.88158,51.54921,13,0.218871595330739,0.46352140077821,1.42777777777778,3.37740036668918,0.138955900800926,0.385988613335907,1.92994306667953,0.201031208819689
E502,15,0.585,2.08,0.774,1.05,6,16,14.751,0,6,Brachwitz,Spring,2025,11.88159,51.54921,15.6,0.28125,0.372115384615385,1.98095238095238,1.01688021151108,0.0711816148057759,0,1.08467222561182,0.286153754829608
E503,12,0.428,2.061,0.904,1.16,4,11,12.331,0,3,Brachwitz,Spring,2025,11.88156,51.54921,14.8,0.207666181465308,0.438622028141679,1.77672413793103,0.973157083772606,0.0940718514313519,0,0.892060660124888,0.239208321524229
E504,10,0.23,1.127,0.406,0.67,4,7,8.798,0,0,Brachwitz,Spring,2025,11.88158,51.54921,14,0.204081632653061,0.360248447204969,1.68208955223881,1.13662195953626,0.0761536712889293,0,0.795635371675381,0.170671868686251
E505,15,0.292,0.731,0.648,0.8,3,6,7.79,0,3,Brachwitz,Spring,2025,11.88153,51.54922,12.6,0.399452804377565,0.886456908344733,0.91375,1.92554557124519,0.102695763799743,0,0.770218228498074,0.151117708473571
E506,13,0.383,1.423,0.627,0.55,2,4,5.292,0,2,Brachwitz,Spring,2025,11.88158,51.54922,14.2,0.26914968376669,0.440618411806043,2.58727272727273,2.45653817082389,0.103930461073318,0,0.755857898715042,0.102659167296809
E507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
