plant_ID,length_longest_leaf_cm,petiole_longest_leaf_cm,width_longest_leaf_cm,leaves_number,temperature_C,longitude_GMS,latitude_GMS,season,year,location,petiole_length_ratio,aspect_ratio
E383,1.852,0.757,0.604,10,18.6,11.88216,51.55001,Spring,2025,Brachwitz,0.408747300215983,0.326133909287257
E384,2.723,0.964,0.704,19,15.4,11.88212,51.55,Spring,2025,Brachwitz,0.354021300036724,0.258538376790305
E385,1.703,0.428,0.841,16,19.2,11.88212,51.54993,Spring,2025,Brachwitz,0.251321197886083,0.493834409864944
E386,2.156,0.761,0.56,13,19,11.8821,51.54993,Spring,2025,Brachwitz,0.352968460111317,0.25974025974026
E387,1.279,0.264,0.487,17,18,11.88207,51.54992,Spring,2025,Brachwitz,0.206411258795934,0.380766223612197
E388,2.034,0.455,0.668,21,17.4,11.8821,51.54992,Spring,2025,Brachwitz,0.22369714847591,0.328416912487709
E389,1.379,0.273,0.591,24,18.6,11.88212,51.54993,Spring,2025,Brachwitz,0.197969543147208,0.428571428571429
E390,1.586,0.32,0.633,17,17.2,11.88212,51.54992,Spring,2025,Brachwitz,0.201765447667087,0.399117276166456
E391,1.678,0.591,0.451,15,19,11.88219,51.54993,Spring,2025,Brachwitz,0.352205005959476,0.268772348033373
E392,2.327,0.672,0.777,29,18.6,11.88211,51.54993,Spring,2025,Brachwitz,0.288783841856468,0.333906317146541
E393,2.207,0.662,0.841,43,16.6,11.88212,51.54993,Spring,2025,Brachwitz,0.299954689623924,0.381060262800181
E394,4.299,1.04,0.96,43,15.4,11.8821,51.54994,Spring,2025,Brachwitz,0.241916724819726,0.223307745987439
E395,3.431,0.576,1.072,27,15.4,11.88209,51.54995,Spring,2025,Brachwitz,0.167881084232002,0.31244535120956
E396,0.859,0.088,0.34,23,16.2,11.88208,51.54993,Spring,2025,Brachwitz,0.10244470314319,0.39580908032596
E397,2.06,0.728,0.628,26,15.4,11.88209,51.54991,Spring,2025,Brachwitz,0.353398058252427,0.304854368932039
E398,1.1,0.566,0.319,23,19.4,11.88208,51.54992,Spring,2025,Brachwitz,0.514545454545454,0.29
E399,1.161,0.477,0.419,17,14.6,11.88204,51.54982,Spring,2025,Brachwitz,0.410852713178295,0.360895779500431
E400,1.823,0.709,0.688,18,12.6,11.882,51.54986,Spring,2025,Brachwitz,0.388919363686231,0.37739989029073
E401,1.788,0.283,0.749,15,13,11.88202,51.54983,Spring,2025,Brachwitz,0.1582774049217,0.418903803131991
E402,1.712,0.47,0.623,16,13.8,11.88203,51.54981,Spring,2025,Brachwitz,0.274532710280374,0.363901869158879
E403,2.103,0.506,0.687,21,13,11.88202,51.54982,Spring,2025,Brachwitz,0.240608654303376,0.326676176890157
E404,1.702,0.46,0.569,38,13.8,11.88202,51.54982,Spring,2025,Brachwitz,0.27027027027027,0.334312573443008
E405,1.675,0.135,0.75,13,14,11.88203,51.54982,Spring,2025,Brachwitz,0.0805970149253731,0.447761194029851
E406,3.349,1.479,1.068,27,12,11.88201,51.54982,Spring,2025,Brachwitz,0.441624365482233,0.318901164526724
E407,1.303,0.238,0.665,18,14,11.88202,51.54983,Spring,2025,Brachwitz,0.182655410590944,0.510360706062932
E408,1.341,0.108,0.457,36,34.6,11.88301,51.55291,Spring,2025,Brachwitz,0.0805369127516778,0.340790454884415
E409,8.6,0.137,0.402,30,39.8,11.88302,51.55293,Spring,2025,Brachwitz,0.0159302325581395,0.0467441860465116
E410,1.425,0.279,0.534,35,42.2,11.88301,51.5529,Spring,2025,Brachwitz,0.195789473684211,0.374736842105263
E411,1.662,0.472,0.471,18,38.6,11.88302,51.55292,Spring,2025,Brachwitz,0.283995186522262,0.283393501805054
E412,1.223,0.196,0.54,24,21.4,11.88301,51.5529,Spring,2025,Brachwitz,0.160261651676206,0.441537203597711
E413,1.735,0.778,0.421,31,22,11.883,51.55288,Spring,2025,Brachwitz,0.448414985590778,0.242651296829971
E414,1.148,0.404,0.35,22,23,11.88302,51.5529,Spring,2025,Brachwitz,0.35191637630662,0.304878048780488
E415,1.031,0.129,0.368,24,49,11.883,51.5529,Spring,2025,Brachwitz,0.125121241513094,0.356935014548982
E416,1.754,0.37,0.559,46,37.2,11.88293,51.55287,Spring,2025,Brachwitz,0.210946408209806,0.318700114025086
E417,2.398,0.686,0.614,59,39,11.88295,51.55288,Spring,2025,Brachwitz,0.286071726438699,0.25604670558799
E418,2.341,0.542,0.734,26,44.4,11.88296,51.5529,Spring,2025,Brachwitz,0.231524989320803,0.313541221700128
E419,1.934,0.757,0.559,32,41.4,11.88295,51.5529,Spring,2025,Brachwitz,0.391416752843847,0.289038262668046
E420,2.395,0.863,0.778,24,33.4,11.88296,51.5529,Spring,2025,Brachwitz,0.360334029227557,0.324843423799582
E421,2.785,0.804,0.871,46,34.4,11.88292,51.55288,Spring,2025,Brachwitz,0.288689407540395,0.312746858168761
E422,1.596,0.528,0.522,16,36.6,11.88287,51.55286,Spring,2025,Brachwitz,0.330827067669173,0.327067669172932
E423,1.347,0.341,0.669,21,34,11.88295,51.55287,Spring,2025,Brachwitz,0.253155159613957,0.496659242761693
E424,1.978,0.352,0.678,50,40.4,11.88295,51.55286,Spring,2025,Brachwitz,0.177957532861476,0.342770475227503
E425,3.292,0.562,0.992,24,25.8,11.88294,51.5529,Spring,2025,Brachwitz,0.170716889428919,0.301336573511543
E426,3.085,0.706,1.249,24,19,11.8828,51.55297,Spring,2025,Brachwitz,0.228849270664506,0.404862236628849
E427,1.987,0.49,0.706,28,27,11.88295,51.5529,Spring,2025,Brachwitz,0.246602918973327,0.355309511826875
E428,2.927,0.21,0.978,48,25.2,11.88293,51.55292,Spring,2025,Brachwitz,0.0717458148274684,0.334130509053639
E429,2.476,0.373,0.799,58,24.6,11.88295,51.5529,Spring,2025,Brachwitz,0.15064620355412,0.322697899838449
E430,2.172,0.688,0.491,19,32.4,11.883,51.55294,Spring,2025,Brachwitz,0.316758747697974,0.226058931860037
E431,2.368,0.09,0.757,39,32.6,11.88295,51.55291,Spring,2025,Brachwitz,0.0380067567567568,0.319679054054054
E432,3.096,1.12,0.911,56,30,11.88312,51.55292,Spring,2025,Brachwitz,0.361757105943152,0.294250645994832
E433,2.852,0.854,0.945,49,21.6,11.88295,51.55291,Spring,2025,Brachwitz,0.299438990182328,0.331346423562412
E434,1.505,0.314,0.659,12,20.2,11.8829,51.55306,Spring,2025,Brachwitz,0.208637873754153,0.437873754152824
E435,2.189,0.864,0.675,15,17.4,11.88342,51.54702,Spring,2025,Brachwitz,0.394700776610324,0.308359981726816
E436,2.301,0.729,0.872,12,20.6,11.8834,51.54703,Spring,2025,Brachwitz,0.316818774445893,0.37896566710126
E437,2.757,0.228,0.866,21,17.2,11.88245,51.54889,Spring,2025,Brachwitz,0.0826985854189336,0.314109539354371
E438,3.658,0.815,1.16,14,13.6,11.88259,51.54887,Spring,2025,Brachwitz,0.222799343903773,0.317113176599235
E439,3.253,0.894,0.969,33,13.4,11.88261,51.54887,Spring,2025,Brachwitz,0.274823240086074,0.297878881032893
E440,1.683,0,0.559,15,18.8,11.88353,51.54681,Spring,2025,Brachwitz,0,0.332144979203803
E441,4.632,0,1.156,13,9.2,11.88352,51.54678,Spring,2025,Brachwitz,0,0.249568221070812
E442,1.276,0,0.495,32,8.6,11.88353,51.54686,Spring,2025,Brachwitz,0,0.387931034482759
E443,1.441,0.246,0.612,23,18.6,11.88343,51.547,Spring,2025,Brachwitz,0.170714781401804,0.42470506592644
E444,2.32,0.3,0.963,16,15.6,11.88254,51.54884,Spring,2025,Brachwitz,0.129310344827586,0.415086206896552
E445,1.36,0.29,0.535,29,15.2,11.88252,51.54884,Spring,2025,Brachwitz,0.213235294117647,0.393382352941176
E446,1.426,0.218,0.377,10,12.9,11.88253,51.54884,Spring,2025,Brachwitz,0.152875175315568,0.26437587657784
E447,0.834,0.365,0.313,12,14,11.88252,51.54884,Spring,2025,Brachwitz,0.437649880095923,0.375299760191847
E448,1.08,0.189,0.43,21,12.6,11.88255,51.54884,Spring,2025,Brachwitz,0.175,0.398148148148148
E449,1.362,0.576,0.439,21,11.8,11.88255,51.54884,Spring,2025,Brachwitz,0.422907488986784,0.322320117474302
E450,1.02,0.458,0.601,15,11.6,11.90745,51.53686,Spring,2025,Brachwitz,0.449019607843137,0.58921568627451
E451,1.867,0.586,0.698,16,6.2,11.88257,51.54886,Spring,2025,Brachwitz,0.313872522763792,0.373861810391002
E452,1.311,0.425,0.546,15,9.6,11.88256,51.54886,Spring,2025,Brachwitz,0.32418001525553,0.416475972540046
E453,1.613,0.538,0.532,17,10.2,11.88257,51.54886,Spring,2025,Brachwitz,0.333539987600744,0.329820210787353
E454,1.389,0.329,0.395,9,10,11.88253,51.54887,Spring,2025,Brachwitz,0.236861051115911,0.284377249820014
E455,1.065,0.24,0.406,12,9.2,11.88255,51.54886,Spring,2025,Brachwitz,0.225352112676056,0.381220657276995
E456,1.1,0.147,0.484,15,9.6,11.88256,51.54886,Spring,2025,Brachwitz,0.133636363636364,0.44
E457,1.855,0.313,0.607,25,9.9,11.88205,51.54906,Spring,2025,Brachwitz,0.168733153638814,0.32722371967655
E458,1.203,0.25,0.491,18,8.8,11.88202,51.54907,Spring,2025,Brachwitz,0.207813798836243,0.408146300914381
E459,0.914,0.151,0.326,17,7.6,11.88202,51.54908,Spring,2025,Brachwitz,0.165207877461707,0.356673960612691
E460,0.998,0.182,0.405,19,9.6,11.88203,51.54907,Spring,2025,Brachwitz,0.182364729458918,0.405811623246493
E461,0.901,0.208,0.395,15,7.6,11.88202,51.54907,Spring,2025,Brachwitz,0.230854605993341,0.438401775804661
E462,0.859,0.494,0.422,19,20.2,11.88566,51.54515,Spring,2025,Brachwitz,0.575087310826543,0.491268917345751
E463,1.559,0.453,0.495,24,16.8,11.88565,51.54516,Spring,2025,Brachwitz,0.290570878768441,0.317511225144323
E464,1.414,0.507,0.419,21,13.8,11.88565,51.54516,Spring,2025,Brachwitz,0.358557284299859,0.296322489391796
E465,1.947,0.471,0.719,23,13.8,11.88564,51.54516,Spring,2025,Brachwitz,0.24191063174114,0.369286081150488
E466,1.415,0.559,0.516,18,13.6,11.88569,51.54516,Spring,2025,Brachwitz,0.395053003533569,0.364664310954064
E467,2.222,0.799,0.522,19,15,11.88568,51.54514,Spring,2025,Brachwitz,0.35958595859586,0.234923492349235
E468,3.016,1.196,0.76,16,14.8,11.88567,51.54514,Spring,2025,Brachwitz,0.396551724137931,0.251989389920424
E469,3.705,0.777,0.708,18,14,11.88572,51.54517,Spring,2025,Brachwitz,0.209716599190283,0.191093117408907
E470,1.808,0.402,0.627,26,12.6,11.8857,51.54519,Spring,2025,Brachwitz,0.222345132743363,0.34679203539823
E471,1.571,0.317,0.601,18,6.8,11.88571,51.54519,Spring,2025,Brachwitz,0.2017823042648,0.382558879694462
E472,1.098,0.253,0.365,16,12.8,11.8857,51.54519,Spring,2025,Brachwitz,0.230418943533698,0.332422586520947
E473,1.571,0.459,0.534,15,12.4,11.8857,51.54518,Spring,2025,Brachwitz,0.292170591979631,0.33991088478676
E474,2.48,0.901,0.782,36,14.4,11.88606,51.54516,Spring,2025,Brachwitz,0.363306451612903,0.315322580645161
E475,2.845,1.074,0.899,15,11.2,11.88607,51.54516,Spring,2025,Brachwitz,0.377504393673111,0.315992970123023
E476,1.924,0.429,0.794,31,11.4,11.88607,51.54516,Spring,2025,Brachwitz,0.222972972972973,0.412681912681913
E477,1.596,0.499,0.654,21,11.4,11.88607,51.54517,Spring,2025,Brachwitz,0.31265664160401,0.409774436090226
E478,1.36,0.32,0.638,24,11.6,11.88604,51.54519,Spring,2025,Brachwitz,0.235294117647059,0.469117647058824
E479,2.991,0.902,0.996,34,11,11.88606,51.54518,Spring,2025,Brachwitz,0.301571380809094,0.332998996990973
E480,2.771,0.89,0.847,24,11.6,11.88609,51.54518,Spring,2025,Brachwitz,0.321183688199206,0.305665824612053
E481,1.793,0.603,0.601,12,11.8,11.88604,51.54519,Spring,2025,Brachwitz,0.336307863915226,0.335192414947016
E482,1.797,0.566,0.668,18,10.6,11.88609,51.54517,Spring,2025,Brachwitz,0.3149693934335,0.371730662214802
E483,2.786,0.9,0.853,24,20,11.88187,51.54908,Spring,2025,Brachwitz,0.323043790380474,0.306173725771716
E484,2.368,0.714,0.712,28,17.2,11.88188,51.54904,Spring,2025,Brachwitz,0.30152027027027,0.300675675675676
E485,1.174,0.253,0.59,12,20.6,11.88187,51.54907,Spring,2025,Brachwitz,0.215502555366269,0.502555366269165
E486,2.254,0.586,0.818,29,22.6,11.88189,51.54906,Spring,2025,Brachwitz,0.259982253771074,0.362910381543922
E487,1.26,0.487,0.487,19,18,11.88187,51.54906,Spring,2025,Brachwitz,0.386507936507937,0.386507936507937
E488,1.712,0.683,0.683,39,19,11.88186,51.54908,Spring,2025,Brachwitz,0.398948598130841,0.398948598130841
E489,1.934,0.54,0.847,38,17.8,11.88188,51.54906,Spring,2025,Brachwitz,0.279214064115822,0.437952430196484
E490,2.263,0.369,1.023,41,17.4,11.88186,51.54907,Spring,2025,Brachwitz,0.163057887759611,0.452054794520548
E491,1.853,0.358,0.849,21,18,11.8816,51.54923,Spring,2025,Brachwitz,0.193200215866163,0.458175930922828
E492,3.112,1.034,0.99,24,20.2,11.8816,51.54923,Spring,2025,Brachwitz,0.332262210796915,0.318123393316195
E493,3.281,1.035,0.911,27,17.4,11.88161,51.54923,Spring,2025,Brachwitz,0.315452605912831,0.277659250228589
E494,2.521,0.662,0.905,29,16,11.8816,51.54924,Spring,2025,Brachwitz,0.262594208647362,0.358984529948433
E495,2.494,0.561,0.929,31,15.4,11.8816,51.54923,Spring,2025,Brachwitz,0.224939855653569,0.372493985565357
E496,1.634,0.451,0.796,14,16.6,11.8816,51.54923,Spring,2025,Brachwitz,0.276009791921665,0.487148102815178
E497,2.433,0.649,0.942,24,15.6,11.8816,51.54923,Spring,2025,Brachwitz,0.266748869708179,0.387176325524044
E498,2.392,0.784,0.772,20,13.4,11.88159,51.54923,Spring,2025,Brachwitz,0.327759197324415,0.322742474916388
E499,3.233,1.188,1.021,6,15.6,11.88159,51.54922,Spring,2025,Brachwitz,0.367460562944633,0.31580575317043
E500,2.035,0.509,0.848,33,13,11.88157,51.54921,Spring,2025,Brachwitz,0.25012285012285,0.416707616707617
E501,2.056,0.45,0.953,35,13,11.88158,51.54921,Spring,2025,Brachwitz,0.218871595330739,0.46352140077821
E502,2.08,0.585,0.774,15,15.6,11.88159,51.54921,Spring,2025,Brachwitz,0.28125,0.372115384615385
E503,2.061,0.428,0.904,12,14.8,11.88156,51.54921,Spring,2025,Brachwitz,0.207666181465308,0.438622028141679
E504,1.127,0.23,0.406,10,14,11.88158,51.54921,Spring,2025,Brachwitz,0.204081632653061,0.360248447204969
E505,0.731,0.292,0.648,15,12.6,11.88153,51.54922,Spring,2025,Brachwitz,0.399452804377565,0.886456908344733
E506,1.423,0.383,0.627,13,14.2,11.88158,51.54922,Spring,2025,Brachwitz,0.26914968376669,0.440618411806043
E540,0.873,0.098,0.358,9,28.6,7.724,53.774,Spring,2025,Spiekeroog,0.112256586483391,0.41008018327606
E541,1.506,0.767,0.527,13,24.6,7.724,53.774,Spring,2025,Spiekeroog,0.50929614873838,0.349933598937583
E542,1.347,0.189,0.477,12,29.3,7.724,53.774,Spring,2025,Spiekeroog,0.140311804008909,0.354120267260579
E543,0.603,0.118,0.341,8,25.8,7.724,53.774,Spring,2025,Spiekeroog,0.195688225538972,0.565505804311775
E544,0.917,0.376,0.281,9,21.3,7.724,53.774,Spring,2025,Spiekeroog,0.410032715376227,0.306434023991276
E545,0.691,0.347,0.288,9,22.4,7.724,53.774,Spring,2025,Spiekeroog,0.502170767004341,0.416787264833575
E546,0.856,0.238,0.439,9,23.9,7.724,53.774,Spring,2025,Spiekeroog,0.27803738317757,0.51285046728972
E547,1.222,0.282,0.525,10,28.5,7.724,53.774,Spring,2025,Spiekeroog,0.230769230769231,0.42962356792144
E548,0.757,0.092,0.308,16,15.8,7.724,53.774,Spring,2025,Spiekeroog,0.121532364597094,0.406869220607662
E549,0.59,0.061,0.223,16,18.2,7.724,53.774,Spring,2025,Spiekeroog,0.103389830508475,0.377966101694915
E550,1.094,0.367,0.339,14,20.2,7.724,53.774,Spring,2025,Spiekeroog,0.335466179159049,0.309872029250457
E551,0.942,0.441,0.303,13,20.9,7.724,53.774,Spring,2025,Spiekeroog,0.468152866242038,0.321656050955414
E552,0.677,0.143,0.318,14,17.6,7.724,53.774,Spring,2025,Spiekeroog,0.21122599704579,0.469719350073855
E553,0.914,0.253,0.355,14,22.7,7.724,53.774,Spring,2025,Spiekeroog,0.276805251641138,0.388402625820569
E554,0.588,0.193,0.259,11,20.4,7.724,53.774,Spring,2025,Spiekeroog,0.328231292517007,0.44047619047619
E555,1.139,0.263,0.49,24,17.6,7.713,53.77,Spring,2025,Spiekeroog,0.230904302019315,0.430201931518876
E556,0.688,0.252,0.215,10,13.3,7.714,53.77,Spring,2025,Spiekeroog,0.366279069767442,0.3125
E557,0.801,0.14,0.341,17,20.3,7.715,53.77,Spring,2025,Spiekeroog,0.17478152309613,0.425717852684145
E558,0.713,0.24,0.362,14,11.8,7.716,53.77,Spring,2025,Spiekeroog,0.336605890603086,0.507713884992987
E559,NA,NA,NA,NA,NA,NA,NA,Spring,2025,Spiekeroog,NA,NA
E560,NA,NA,NA,NA,NA,NA,NA,Spring,2025,Spiekeroog,NA,NA
E561,NA,NA,NA,NA,NA,NA,NA,Spring,2025,Spiekeroog,NA,NA
E562,NA,NA,NA,NA,NA,NA,NA,Spring,2025,Spiekeroog,NA,NA
E563,NA,NA,NA,NA,NA,NA,NA,Spring,2025,Spiekeroog,NA,NA
E564,NA,NA,NA,NA,NA,NA,NA,Spring,2025,Spiekeroog,NA,NA
E565,NA,NA,NA,NA,NA,NA,NA,Spring,2025,Spiekeroog,NA,NA
E566,NA,NA,NA,NA,NA,NA,NA,Spring,2025,Spiekeroog,NA,NA
E567,1.523,0.448,0.431,11,32.5,7.724,53.774,Spring,2025,Spiekeroog,0.294156270518713,0.282994090610637
E568,1.202,0.376,0.362,9,27.4,7.724,53.774,Spring,2025,Spiekeroog,0.312811980033278,0.301164725457571
E569,1.232,0.59,0.362,5,26.7,7.724,53.774,Spring,2025,Spiekeroog,0.478896103896104,0.293831168831169
E570,1.839,0.625,0.414,11,27.4,7.724,53.774,Spring,2025,Spiekeroog,0.339858618814573,0.225122349102773
E571,1.395,0.687,0.324,7,27.4,7.724,53.774,Spring,2025,Spiekeroog,0.49247311827957,0.232258064516129
E572,2.235,0.534,0.625,10,25,7.724,53.774,Spring,2025,Spiekeroog,0.238926174496644,0.279642058165548
E573,1.402,0.599,0.422,8,27.6,7.724,53.774,Spring,2025,Spiekeroog,0.427246790299572,0.300998573466476
E574,1.143,0.159,0.589,8,20.5,7.724,53.774,Spring,2025,Spiekeroog,0.139107611548556,0.515310586176728
E575,0.663,0.156,0.358,14,17.3,7.724,53.774,Spring,2025,Spiekeroog,0.235294117647059,0.539969834087481
E576,0.889,0.28,0.37,11,35.2,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.31496062992126,0.416197975253093
E577,0.75,0.248,0.307,7,30.8,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.330666666666667,0.409333333333333
E578,0.664,0.306,0.417,3,32.2,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.460843373493976,0.628012048192771
E579,1.83,0.631,0.442,5,33.8,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.344808743169399,0.241530054644809
E580,0.614,0.143,0.23,10,33.8,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.232899022801303,0.374592833876221
E581,0.482,0.202,0.173,7,35.8,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.419087136929461,0.358921161825726
E582,0.3,0.09,0.106,6,41,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.3,0.353333333333333
E583,0.696,0.296,0.17,5,41,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.425287356321839,0.244252873563218
E584,0.576,0.21,0.263,10,41,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.364583333333333,0.456597222222222
E585,0.401,0.082,0.157,8,36.4,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.204488778054863,0.391521197007481
E586,1.39,0.397,0.3,7,33.6,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.285611510791367,0.215827338129496
E587,1.014,0.345,0.248,5,37.6,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.340236686390533,0.244575936883629
E588,0.731,0.311,0.194,5,28.4,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.425444596443228,0.265389876880985
E589,0.647,0.218,0.227,9,30.6,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.33693972179289,0.350850077279753
E590,0.533,0.173,0.23,8,31,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.324577861163227,0.431519699812383
E591,0.565,0.23,0.16,6,36,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.407079646017699,0.283185840707965
E592,0.635,0.316,0.1,7,39,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.497637795275591,0.15748031496063
E593,0.64,0.51,0.11,5,34,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.796875,0.171875
E594,0.484,0.325,0.217,5,34,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.671487603305785,0.448347107438017
E595,0.802,0.44,0.311,8,37,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.548628428927681,0.387780548628429
E596,0.567,0.18,0.183,10,29,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.317460317460317,0.322751322751323
E597,0.758,0.303,0.249,4,31,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.399736147757256,0.328496042216359
E598,0.551,0.257,0.21,2,26.2,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.466424682395644,0.381125226860254
E599,1.042,0.268,0.401,15,23.4,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.257197696737044,0.384836852207294
E600,0.489,0.288,0.311,5,24.4,7.70752972875441,53.7787688768858,Spring,2025,Spiekeroog,0.588957055214724,0.6359918200409
E601,0.689,0.437,0.248,6,25.1,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.634252539912917,0.359941944847605
E602,0.433,0.069,0.204,11,32.2,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.159353348729792,0.471131639722864
E603,0.631,0.083,0.263,12,30.4,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.131537242472266,0.416798732171157
E604,0.388,0.152,0.22,7,31.2,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.391752577319588,0.56701030927835
E605,0.3,0.06,0.262,10,34.4,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.2,0.873333333333333
E606,0.6,0.2,0.2,6,40.4,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.333333333333333,0.333333333333333
E607,0.492,0.212,0.218,8,28.2,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.430894308943089,0.443089430894309
E608,0.825,0.315,0.401,10,30.2,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.381818181818182,0.486060606060606
E609,0.7,0.3,0.249,8,29,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.428571428571429,0.355714285714286
E610,0.973,0.374,0.323,8,36,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.384378211716341,0.331963001027749
E611,0.649,0.273,0.27,7,39.6,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.420647149460709,0.416024653312789
E612,1.042,0.356,0.256,9,39.4,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.341650671785029,0.245681381957774
E613,0.642,0.112,0.322,13,38,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.174454828660436,0.501557632398754
E614,0.393,0.14,0.146,8,41,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.356234096692112,0.371501272264631
E615,0.612,0.385,0.157,7,42.4,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.629084967320261,0.256535947712418
E616,0.519,0.188,0.225,8,35,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.36223506743738,0.433526011560694
E617,0.806,0.286,0.314,6,39.6,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.354838709677419,0.389578163771712
E618,0.663,0.24,0.24,8,35,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.361990950226244,0.361990950226244
E619,0.51,0.24,0.23,8,40.6,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.470588235294118,0.450980392156863
E620,0.545,0.152,0.171,9,35,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.278899082568807,0.313761467889908
E621,0.461,0.173,0.356,6,38,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.37527114967462,0.772234273318872
E622,0.522,0.257,0.306,6,33,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.492337164750958,0.586206896551724
E623,0.464,0.108,0.124,5,34.6,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.232758620689655,0.267241379310345
E624,0.343,0.162,0.2,7,36,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.472303206997085,0.583090379008746
E625,0.51,0.187,0.23,8,31,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.366666666666667,0.450980392156863
E626,0.446,0.339,0.205,6,35,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.760089686098655,0.459641255605381
E627,1.051,0.11,0.304,16,33,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.104662226450999,0.289248334919125
E628,0.442,0.225,0.219,5,40.8,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.509049773755656,0.495475113122172
E629,0.474,0.148,0.178,6,24.8,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.312236286919831,0.375527426160338
E630,0.434,0.056,0.124,6,28.2,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.129032258064516,0.285714285714286
E631,0.722,0.388,0.124,6,25.6,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.537396121883657,0.171745152354571
E632,0.534,0.33,0.208,7,27.6,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.617977528089888,0.389513108614232
E633,0.564,0.256,0.205,8,27.4,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.453900709219858,0.363475177304965
E634,1.02,0.544,0.124,7,27,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.533333333333333,0.12156862745098
E635,0.636,0.305,0.262,9,26,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.479559748427673,0.411949685534591
E636,0.222,0.088,0.147,2,23.2,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.396396396396396,0.662162162162162
E637,0.518,0.182,0.235,1,26,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.351351351351351,0.453667953667954
E638,0.53,0.128,0.265,4,41.2,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.241509433962264,0.5
E639,0.5,0.25,0.19,6,17.4,7.7078056767721,53.7787597333915,Spring,2025,Spiekeroog,0.5,0.38
E640,0.64,0.18,0.4,5,17.2,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.28125,0.625
E641,0.563,0.228,0.29,7,18,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.404973357015986,0.515097690941385
