Longitude,Latitude
11.88055,51.55003
11.88054,51.55004
11.88055,51.55002
11.88056,51.55004
11.8821,51.55
11.8821,51.54998
11.88211,51.54997
11.88212,51.54998
11.88212,51.54998
11.88212,51.54998
11.88215,51.55003
11.88216,51.55001
11.88212,51.55
11.88212,51.54993
11.8821,51.54993
11.88207,51.54992
11.8821,51.54992
11.88212,51.54993
11.88212,51.54992
11.88219,51.54993
11.88211,51.54993
11.88212,51.54993
11.8821,51.54994
11.88209,51.54995
11.88208,51.54993
11.88209,51.54991
11.88208,51.54992
11.88204,51.54982
11.882,51.54986
11.88202,51.54983
11.88203,51.54981
11.88202,51.54982
11.88202,51.54982
11.88203,51.54982
11.88201,51.54982
11.88202,51.54983
11.88301,51.55291
11.88302,51.55293
11.88301,51.5529
11.88302,51.55292
11.88301,51.5529
11.883,51.55288
11.88302,51.5529
11.883,51.5529
11.88293,51.55287
11.88295,51.55288
11.88296,51.5529
11.88295,51.5529
11.88296,51.5529
11.88292,51.55288
11.88287,51.55286
11.88295,51.55287
11.88295,51.55286
11.88294,51.5529
11.8828,51.55297
11.88295,51.5529
11.88293,51.55292
11.88295,51.5529
11.883,51.55294
11.88295,51.55291
11.88312,51.55292
11.88295,51.55291
11.8829,51.55306
11.88342,51.54702
11.8834,51.54703
11.88245,51.54889
11.88259,51.54887
11.88261,51.54887
11.88353,51.54681
11.88352,51.54678
11.88353,51.54686
11.88343,51.547
11.88254,51.54884
11.88252,51.54884
11.88253,51.54884
11.88252,51.54884
11.88255,51.54884
11.88255,51.54884
11.90745,51.53686
11.88257,51.54886
11.88256,51.54886
11.88257,51.54886
11.88253,51.54887
11.88255,51.54886
11.88256,51.54886
11.88205,51.54906
11.88202,51.54907
11.88202,51.54908
11.88203,51.54907
11.88202,51.54907
11.88566,51.54515
11.88565,51.54516
11.88565,51.54516
11.88564,51.54516
11.88569,51.54516
11.88568,51.54514
11.88567,51.54514
11.88572,51.54517
11.8857,51.54519
11.88571,51.54519
11.8857,51.54519
11.8857,51.54518
11.88606,51.54516
11.88607,51.54516
11.88607,51.54516
11.88607,51.54517
11.88604,51.54519
11.88606,51.54518
11.88609,51.54518
11.88604,51.54519
11.88609,51.54517
11.88187,51.54908
11.88188,51.54904
11.88187,51.54907
11.88189,51.54906
11.88187,51.54906
11.88186,51.54908
11.88188,51.54906
11.88186,51.54907
11.8816,51.54923
11.8816,51.54923
11.88161,51.54923
11.8816,51.54924
11.8816,51.54923
11.8816,51.54923
11.8816,51.54923
11.88159,51.54923
11.88159,51.54922
11.88157,51.54921
11.88158,51.54921
11.88159,51.54921
11.88156,51.54921
11.88158,51.54921
11.88153,51.54922
11.88158,51.54922
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.926,51.501
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.874,51.543
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.871,51.545
11.876,51.541
11.876,51.541
11.89,51.515
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
11.876,51.541
